PC1,PC2
13868.164,-9607.727
-705.09143,40631.918
-10978.747,26736.123
-31121.371,1449.7802
-17046.855,-5309.561
40604.355,8449.984
23009.111,-20852.137
-6070.118,-15182.76
-33917.754,37391.066
42995.383,4170.4004
-4571.174,-7023.2847
51904.277,-31122.322
10531.695,25511.094
-21015.74,-29289.055
-23963.777,-10654.487
1293.8762,22758.57
-22726.617,-44631.312
-13125.5625,27601.543
-9893.094,4768.841
-25893.863,8250.06
42967.95,39307.598
-22197.666,41794.98
-31907.967,-17320.068
-21845.078,-19587.264
52977.492,-1310.8218
-32965.984,43574.2
16887.676,-31945.11
-14149.308,-42939.29
-28330.93,-7980.571
-28022.297,47176.938
39722.97,33756.08
-26417.598,-28480.01
-25938.736,-14583.304
678.9308,-34497.242
-21641.635,-1373.4952
-23684.25,-1104.9518
-21809.377,33062.61
-22911.164,-34626.652
-28315.145,-24827.916
50799.914,25667.426
-27058.027,31898.254
51707.723,1243.5563
-29782.195,23862.754
-21229.908,-2026.6398
-12421.457,29470.635
-33668.547,3485.0032
8866.368,19790.658
-23514.566,21418.023
-6127.904,-37839.594
-19210.504,8919.689
-28046.734,-4313.163
39728.125,-17688.814
39775.168,-413.07492
-22965.45,44720.98
-20294.633,-10155.537
-7773.0454,-16331.069
2744.072,11861.208
-28495.0,32119.336
53347.805,45747.043
29955.068,-171.4061
-28067.855,35989.055
-5156.548,20135.078
-12671.813,44468.484
48807.74,9125.457
3143.401,41179.76
-30542.498,5796.8687
54143.152,8829.602
-30278.531,8573.775
-5930.8477,40293.746
29783.207,3267.0947
-29601.064,-35139.42
-32020.576,25838.309
-33688.273,-24658.186
340.28403,7639.6743
-13894.704,20918.324
-28100.227,14376.206
-25457.457,8283.08
44888.01,-24035.879
-29436.266,27498.047
-12896.621,-24431.043
-19924.31,45212.203
-14379.405,3052.915
-21040.662,40205.242
-25641.658,26845.97
-29448.889,42895.6
19470.133,-42754.07
-9271.496,40990.723
-26776.29,-39466.78
-21272.451,36780.46
60596.105,10426.961
-13179.433,-13951.404
-25228.219,-26289.488
2119.3862,-45884.47
498.07715,-39802.246
-25459.176,-4623.845
-30841.115,-11239.838
60722.984,-3401.0276
-28086.393,-38481.74
-4392.0376,10253.43
-23217.697,30012.365
15799.335,-18092.844
-30462.58,46314.53
-22808.693,-35085.67
-31987.96,-43074.824
-12704.9795,-23486.264
35682.965,4525.305
-20116.803,-30135.785
-21909.598,27176.545
-22926.244,4303.437
-22642.568,4136.8403
52317.984,12664.206
-20375.053,-28928.037
-12695.981,14834.708
-28447.93,-11360.858
-22186.94,-15151.766
-23069.656,27424.924
37302.504,19791.64
-8551.885,-30336.262
-10605.236,16157.062
61924.71,39226.605
-25783.768,2541.7056
-9076.445,10251.555
1338.8004,-28047.324
-17227.516,-39829.875
-30511.549,46439.7
-30511.87,44773.895
60558.97,-39472.965
-21458.518,8201.697
-21232.766,10461.742
42860.28,42086.33
6131.031,-9164.257
-13753.175,-41870.934
51931.477,42469.043
-21119.16,-11236.963
3111.753,-24230.742
6400.188,46582.55
-21588.664,14038.758
-6005.534,-34371.047
-31169.746,44570.926
8965.562,11141.531
-22254.486,-15462.572
181.2253,14112.32
-31066.107,12054.792
-15246.54,28489.334
-33775.914,20376.902
-21894.861,18204.506
-9078.191,-16910.953
53779.4,-34188.805
-30550.959,-4907.455
-28514.531,30034.846
-12413.862,14481.786
-21047.693,-39473.207
-4755.113,16455.166
-28159.162,8100.9136
-14568.836,12306.04
-21907.625,30179.67
-30651.178,12883.721
-12750.339,22523.002
-12999.691,-16216.389
3229.7585,-36710.43
31525.207,-23553.035
-29401.938,-9419.764
63876.887,12696.843
-31456.541,-35934.113
-4603.9697,-39048.22
50880.164,26102.498
-25686.986,-31952.387
44907.41,-16183.431
45924.707,11074.234
-20366.889,-45622.87
-32703.977,-27477.037
-16565.387,-9474.439
60466.676,-30459.832
-20339.656,16410.572
-28262.283,558.93384
10374.909,43520.0
-30865.916,-47105.58
-12542.791,42847.07
-21717.875,-25216.191
-31370.291,29896.852
-21235.395,3917.4622
391.14066,22198.225
35560.1,17334.486
48133.0,25929.703
-14879.88,-6739.9653
24327.887,33539.332
-5210.376,-37604.094
43617.617,-23022.89
-25848.562,44313.844
-12187.283,26950.648
-31591.701,17119.512
54788.18,46398.71
-21797.434,3340.284
54119.793,-18233.178
311.28824,37203.7
31885.523,-25237.576
-28992.828,-9597.153
-21112.852,45115.004
54130.81,-41932.33
-7007.7544,-39229.965
-22765.223,-9720.322
-23772.29,-34535.61
-15381.755,-9506.826
-6043.988,1985.3156
26972.775,-37819.848
-26876.951,-15347.48
-29013.36,-29802.902
13760.766,-24770.475
62689.82,17772.785
-28446.133,27915.39
949.8329,-47746.465
48192.438,42123.57
59488.434,8921.491
8875.956,-24012.61
-21986.434,945.9341
-9055.775,-7564.3647
-21792.885,26869.447
-4134.71,-20463.754
-9082.464,2977.7466
-26719.336,-1833.7373
-21469.994,4276.2266
-31468.486,-37405.445
1001.60583,47711.02
-12307.237,-13114.094
-31174.033,17751.73
51173.77,10294.323
-4539.857,34149.504
-30882.973,-8433.859
53134.13,35930.855
-21827.85,-18026.209
-25211.719,-12941.575
-31880.94,30536.43
-21880.113,-18227.273
37240.793,47618.18
63545.184,12305.115
-17127.432,11232.47
-26501.334,-4829.4277
-21646.578,177.94258
-30905.396,36390.336
-1881.1418,-41591.16
-16750.988,17094.486
37312.87,-27196.074
-21151.314,45793.21
27000.463,-18661.094
2513.4749,-18773.56
-29971.273,21457.08
60074.074,13624.708
-32850.156,-16513.072
-30816.125,-38521.426
-28228.293,-2503.769
-16394.574,-27206.781
-23084.783,-11115.499
15994.987,18069.352
59890.9,-913.5361
-21808.738,9210.84
-26797.475,-12230.263
-31943.13,35394.72
-18668.375,8485.357
39484.34,31433.746
-28934.562,-5751.3633
-20215.562,-22915.006
-21403.934,-33218.74
-27402.6,14979.0625
3168.7185,20457.588
476.52905,9286.793
-14269.483,19527.074
-26077.436,38605.207
13286.042,1401.404
56390.254,-27339.283
40098.33,-15037.301
44871.098,41542.363
44836.82,24435.586
2163.4094,-43771.285
-18012.516,-35276.11
41114.812,-19193.781
-4117.3774,-14998.915
-30384.729,15364.507
-25479.133,33000.81
-12966.711,16374.013
56211.797,-15239.479
-21266.17,-14213.723
-4839.2085,22696.332
25093.926,26864.168
60196.79,-16961.549
-29638.744,-38627.996
54068.777,16799.504
-32580.465,-570.9412
62226.703,5222.074
18242.781,23356.723
-27547.307,43621.64
52980.35,26826.484
-28381.553,-19306.53
9379.738,19377.713
-21995.518,39881.082
54864.574,21803.457
386.87848,-4244.054
-22052.982,-4669.297
-14047.446,-39821.547
-14133.006,-38504.4
56456.367,-25536.018
-27176.037,26582.703
-31381.104,-35720.137
37145.863,29986.082
3460.5913,-38138.23
51534.285,45817.777
8794.834,-40417.656
53902.383,46200.207
60697.13,33394.855
3300.4165,-33590.816
53020.62,24032.736
-20997.127,7172.1763
-23476.105,36628.934
31412.828,29352.861
-25411.105,-676.3398
-26073.97,-22910.988
52981.664,32093.252
-14606.32,-45384.52
-31256.098,39663.22
53692.387,-1028.8888
-21142.203,24070.398
34841.125,-26615.857
-28103.3,-12221.451
40666.44,22865.293
54630.54,36484.848
-5162.701,-24380.676
63520.91,22715.71
-32166.654,33332.543
-12906.822,-14474.493
-3052.5337,5230.1377
-14346.378,-31329.01
43808.375,31386.361
-10874.274,33073.93
-29196.367,12149.507
55060.58,40498.05
37489.242,17730.568
-32147.176,13524.138
-7954.966,20150.123
6540.9785,-36815.656
61858.027,31161.338
53951.613,35232.43
-30442.264,43502.78
5205.137,-14726.156
-31762.223,16595.186
-9107.215,-26132.428
-9147.871,-2181.969
-30331.934,-34688.332
-30925.793,34179.492
59831.285,20645.71
-13170.056,32713.516
-30557.291,38546.14
-16917.953,15414.572
-21845.457,-15377.142
36764.83,8792.803
-32840.074,30959.914
52924.74,45174.723
-22339.77,25364.629
-23091.402,9226.449
50814.418,-17626.246
-25385.963,16120.934
-10841.074,-27768.367
-20121.244,-23003.117
25558.936,41933.785
-5856.715,43649.72
54586.473,9195.003
-26966.703,23997.465
-14311.208,11082.504
49179.78,45171.703
-20251.426,19.434633
-4931.6855,-41386.684
-27003.809,42349.27
51719.4,29262.68
36800.22,30111.508
20768.0,34793.516
-21032.662,-40699.902
35423.004,-40095.484
-29722.229,-21078.549
-13420.13,-17531.682
-22360.197,13432.534
43925.223,8230.955
-26135.287,32951.062
-22728.607,-25937.92
-13930.812,-23796.979
3427.6929,1934.5184
28889.062,2030.4849
53774.7,-45352.266
40152.27,-16534.67
-8982.18,2400.9675
21870.318,27100.408
49779.066,38879.07
4860.413,14210.493
9822.431,-5883.833
280.3389,13397.42
-7179.7446,-5595.2695
-5982.953,24730.617
20750.395,-17728.057
-31176.115,-35558.81
-5003.5864,-254.92766
-19439.07,17650.275
386.33124,16137.115
-23983.006,-28449.816
-22882.072,23963.111
-30194.904,-25497.701
-23300.527,-45762.582
1016.66656,5734.37
-20202.742,2104.0388
2941.9026,11505.296
-13984.839,22577.158
-30179.936,33620.4
46112.605,-7526.08
-33780.07,23277.967
-28399.787,-39526.016
-4784.971,19794.453
-30919.037,13926.725
-26051.549,-5732.736
-32810.824,-19630.203
-28003.082,24304.252
-32739.502,15723.227
-19694.055,-46071.69
-23883.342,47668.867
-14867.316,14559.835
-20193.057,-35669.63
2458.7712,10235.487
-20196.951,-35389.594
-27053.406,-28332.719
-29916.406,-18690.938
46432.805,-5386.105
37042.543,19540.336
-26961.844,9562.889
-3622.277,34420.81
-19568.098,28800.02
38899.668,17917.762
-30964.229,-40199.19
-12893.724,27885.354
-14136.399,-30455.2
-6108.656,-8403.017
60876.04,-32671.674
-17048.248,-38721.652
13924.808,24232.764
-4962.394,1296.8679
-30240.492,-34620.566
-14117.441,26521.945
20690.441,40660.617
55821.35,-14431.004
-27984.414,-21360.193
44994.49,19996.305
747.42456,-41026.7
-32705.898,-12479.342
-14416.3545,-14688.493
-12309.999,706.3351
-10306.667,-6474.995
-29659.238,12379.401
-4174.1245,14606.339
2110.3188,44214.06
-27924.293,47691.64
12613.72,-45502.09
3560.0007,-24439.906
25047.785,11600.443
-28743.557,32248.785
-30919.459,-17686.623
-21107.754,6726.044
3340.6587,21413.574
-30828.984,15454.925
-12303.14,-18504.75
-23455.22,25466.436
-22156.625,33739.72
-31676.717,-31839.338
367.8659,130.95001
-22779.607,-24337.172
-31005.514,28691.42
50846.37,-41710.543
-12226.758,40769.664
-21658.809,-46.428017
63625.656,-43322.992
-2076.6228,47447.08
52164.773,-17782.402
-32130.426,-11754.74
-21519.73,9507.52
-32204.66,-40232.676
-14551.728,-14596.404
-30818.297,-42523.844
-21838.367,35181.996
-27111.033,43182.273
-14629.431,-31097.914
-23593.598,-29782.03
-15167.572,-4426.444
-28817.26,36308.28
43538.7,-7943.0366
-22811.715,-43600.695
13836.031,-2890.3352
43709.656,31467.158
-3583.142,31594.213
-30172.312,28492.47
-23779.277,2107.3386
51803.04,8358.858
-31094.549,-3592.296
1544.6593,44334.117
53684.84,37405.348
-30598.713,22298.752
51863.52,14456.584
-32100.676,10812.651
-30532.02,18910.412
890.04517,-41516.64
-30186.314,40124.273
970.5995,-16598.01
3132.9397,38070.547
-1288.6776,-5311.747
37783.484,16654.576
-16577.49,-7758.803
2013.9548,1855.1898
-30932.95,15471.409
-4737.1504,-47608.36
-29949.473,-14792.281
-31075.715,-46499.29
60993.49,6075.07
1337.999,-10107.375
-19122.857,-20052.71
-28765.955,-20188.66
-14658.648,-17560.346
-25472.72,14828.698
-29043.283,22187.998
-21314.127,-22402.17
-30343.049,9797.329
-26615.111,8864.019
57212.336,-18789.123
-29141.78,-5114.2
-26054.932,-10952.914
27509.668,-45050.83
-16657.305,30077.709
-13858.349,10031.961
3562.8416,-24723.613
-12856.736,-25537.844
-26608.658,8436.581
-29563.512,22874.467
-3374.9412,-8432.86
-29555.639,26533.324
35564.36,30724.701
-6039.5737,-9202.763
-30885.049,10897.273
39732.8,-31155.348
-28372.088,11476.992
-20233.914,-35918.754
4997.6147,-25620.336
-21979.547,-29334.723
-17962.035,11641.183
-30325.049,4709.7188
23361.92,-47768.082
22087.54,-41994.035
2384.0303,40130.664
-19254.354,27228.72
-21596.578,-39808.113
23846.283,30861.928
-29300.365,-5022.2715
-20173.473,-30596.395
5000.502,17011.248
40158.242,41364.098
41721.477,19506.137
36902.883,-20043.156
23913.41,5855.731
-30297.145,-23622.197
-22261.566,-29433.22
20495.115,-4420.65
51057.574,-25040.84
60482.824,-21285.352
-20839.84,42174.176
-21900.844,16599.049
4119.6313,-39746.543
39225.973,11411.348
6354.423,-25661.234
43877.438,-13056.562
37198.918,-46344.902
-25835.678,-22802.03
-22900.078,-25039.174
-16548.72,-45392.754
23325.65,-24584.39
9850.711,1377.1029
-22220.453,31636.783
-26259.424,34545.848
-30061.555,-40031.875
-10698.835,47154.99
-27967.227,46655.89
54728.64,-1010.8228
54386.04,-21691.451
54421.203,-27298.076
57034.668,47616.47
-21833.658,-38758.957
-21904.65,-6829.1562
-4999.4585,-23213.65
-12522.523,39210.363
47979.09,-11080.924
-30739.15,501.72858
60814.973,3491.102
-22182.688,-28783.156
30848.492,2447.0054
60135.664,-2777.6575
58969.816,-35270.28
-12787.448,-20382.281
-30124.592,-17797.102
-21299.014,5114.9536
-25716.963,13070.002
14965.728,-23312.268
59510.457,-33134.1
-14030.947,-24127.688
-30633.68,9106.219
61039.656,-24202.691
-28600.967,-26073.69
-13920.023,40231.793
-3175.9734,-41295.242
-12386.69,-6593.3325
52056.38,38819.832
-31011.041,2374.6086
-3499.67,-21551.129
-29422.432,31781.975
-21481.32,-3914.105
48924.324,-10066.726
54244.84,25290.072
-3218.2683,19197.197
-12952.726,39524.98
-30713.53,32156.768
24885.12,23570.703
37719.516,-47225.598
2099.1724,-26322.885
-32759.275,2188.15
53621.82,46728.0
16181.961,-13452.751
6314.6123,-32670.756
53390.98,7629.747
-22893.688,2.407248
-22988.787,-18337.654
-22039.246,26361.96
-8933.754,-39319.14
-14378.997,-23788.932
-29072.236,-41206.094
-21216.395,8809.669
-14324.681,-39133.52
47098.74,41495.81
-20342.541,44064.734
-21828.955,20013.182
-27208.654,-19083.918
-12295.356,-17652.45
28442.02,37667.875
-4939.7124,16124.162
44880.223,26114.037
37366.234,-26225.258
-22917.943,16761.184
25061.547,27971.678
-28019.549,46156.39
-22668.555,-45387.594
337.08313,27007.484
36834.902,824.83936
-14598.192,-23591.434
-30544.215,-29156.977
35338.387,40070.367
-22879.85,-37983.15
-31061.88,-16904.768
44719.734,-12307.773
-29071.072,-11144.498
22868.982,19429.084
-20232.76,-7250.333
-26363.943,-18844.299
26528.75,-9963.469
-27152.863,-7063.7007
53002.79,37567.113
15743.55,1203.2927
-21026.004,-2411.1516
-13167.841,-45520.992
47620.02,-34409.33
-20131.129,-30016.016
27785.623,-16798.768
58820.426,-36787.31
-28816.459,-34979.367
29921.447,-13789.329
25175.266,-18754.14
49904.67,22985.832
4587.115,37384.367
35910.8,-43316.31
52931.008,-16751.053
-29079.213,-38111.465
-29036.477,-17098.322
-26377.752,-34906.168
-25972.514,-5940.786
25622.516,-42171.734
-3039.4055,-8637.649
-16391.117,11925.547
54271.434,34635.15
44666.89,-21465.951
-12058.755,-41023.605
-10960.253,-22795.395
-33156.895,38238.73
6386.3833,46897.824
29890.549,33244.895
35754.473,-16536.973
-22921.71,1844.9618
-14760.339,-38489.08
-9411.789,-35623.81
-17150.299,26097.65
-23341.219,-12000.728
35844.098,-25049.05
-28672.791,-20652.504
-15956.933,2176.731
58067.516,-20741.555
-3815.6282,-38657.645
-14941.317,47471.133
52063.035,5439.131
-4999.3784,-37664.844
53506.69,21568.258
28460.6,14907.537
-22134.596,-24463.365
-6706.903,19052.934
-2910.0352,-2645.566
-32974.57,22706.93
60882.805,-44476.906
3863.6106,4658.4727
49408.523,-38663.008
45527.992,-5296.3174
41771.797,-12407.855
-22657.32,-45608.46
54829.46,40651.77
-16645.752,33787.83
-7191.7065,42064.31
-21396.965,-24946.95
39477.74,-7906.7373
-21035.86,-20420.064
-14108.09,-11307.224
55670.953,43322.027
53178.336,-26362.898
-17563.73,24902.174
-32720.232,-19003.121
-7159.2637,-33365.12
-28004.668,-32546.986
64398.14,11137.619
26862.031,45404.523
41293.57,46406.36
24123.354,-20624.426
-26387.648,30492.986
-19323.963,-28227.018
-10804.208,-12863.671
-31409.041,24171.191
58298.312,-24220.28
-9269.916,37291.28
-17104.328,24578.07
-20009.748,-23137.01
-30182.428,-7954.602
64472.23,-10394.856
-29990.691,31722.758
-5945.029,-30670.451
36654.684,10908.46
-21801.041,-40811.41
-25913.795,31499.86
10288.277,12657.678
-20891.908,-28537.785
44190.117,39956.637
-27853.217,41536.87
43781.527,-38336.223
-15191.679,-20386.99
19262.656,-13960.644
-33701.867,-8754.21
-22085.49,19036.328
53170.773,2513.3364
44045.1,11483.238
4814.7505,40882.246
30831.344,-34691.375
-19216.61,30333.04
-12776.474,28432.105
2968.7456,35294.18
40525.61,-14928.304
53224.402,-8021.8203
-4837.841,33765.703
-22164.11,20307.836
54095.363,34428.004
-4593.321,22969.514
-21687.643,35025.47
-22858.283,38857.96
-32596.164,11636.269
23923.027,9054.722
-25964.178,46321.785
-26765.74,-32419.021
-21954.336,26272.857
-16897.088,2400.3381
-16041.361,-3100.48
53050.75,-20591.953
-17048.18,27849.914
-10272.057,12299.198
-3579.6128,-43055.793
-29518.553,-28388.725
-16998.48,-6627.5874
30821.959,2588.518
13942.394,-40571.35
-31361.365,33960.562
58858.2,27242.182
33488.42,-37958.805
-26787.969,9847.277
53944.496,-45758.965
-22084.611,48030.684
54624.938,-10497.72
-12744.961,-18758.148
45046.49,-22458.379
-10836.715,8547.715
434.6589,-30183.285
56654.12,22268.686
-17920.992,13626.037
55503.32,6396.6665
-30566.117,-7678.156
-5913.484,9991.301
-30824.977,-34438.98
2405.0354,-36780.19
1593.4662,2347.9084
29776.715,-46249.83
-32755.895,-25536.19
-6203.033,12418.929
-21877.482,-8971.745
-23909.125,-40313.746
53046.6,-36954.246
-12101.812,-34816.41
19842.68,-32112.0
-29117.736,18879.977
-21773.217,-3192.4973
-30973.146,-31507.857
6544.1367,30916.908
23.284096,39541.773
-21694.28,-26863.828
21101.38,10409.863
-9496.29,-34918.402
-6156.138,-31004.615
-14604.88,-32157.352
-30577.744,-14873.872
-23537.84,30631.666
-1340.8772,-36898.945
-23563.867,12997.512
-14125.963,-4673.6055
54127.48,11037.017
9600.465,-33941.285
53253.75,-44766.61
-12298.077,47799.48
-349.08304,-17289.383
31510.088,-18102.219
-19444.615,-6797.828
-6963.8423,6491.3164
-25356.828,-43959.777
-29714.32,393.59818
3105.1914,40045.93
-30549.484,-33865.562
54499.008,-4211.2573
46024.875,34532.57
-21066.486,-38640.78
-4713.11,24393.37
-28740.543,36223.91
-3995.8118,-1639.8143
-18079.988,-703.5137
-29623.686,24933.926
-6075.7876,5349.499
-21542.398,4514.447
-28297.016,-33084.195
2148.5872,16551.246
-12508.481,16080.187
-34014.156,-1915.3861
-23600.346,5949.8965
6728.7856,-38568.85
52791.047,-25581.514
53145.086,-16130.1875
-26541.695,-21992.102
-4610.289,-30636.0
-22975.39,-573.4241
-1329.8728,19604.389
73.45742,22635.773
-3612.4805,31699.299
-33708.355,-20842.475
19868.506,37771.453
4961.999,-1913.2518
-30335.16,-15144.197
50698.867,-39005.227
20633.287,30190.021
-25879.525,12633.477
-12928.4375,3833.0986
44616.723,452.54196
-21389.434,950.8019
-21813.926,32213.107
22888.012,4506.2427
-4295.673,-6224.1157
-17145.264,34090.32
-32296.209,-28382.326
-30496.213,18079.145
-21201.592,-22585.541
-16678.172,-9791.919
48794.69,7876.8335
-30898.646,-22340.469
57852.324,-17050.496
-6145.867,-39281.15
-15038.441,17118.674
-7927.382,-24546.195
-2312.1196,-14156.151
-18876.918,11150.812
6484.1543,18839.535
-12323.497,6890.23
147.82457,42033.797
-26702.133,-13565.148
-31260.5,-34497.59
53078.047,19638.05
-31658.535,18623.945
-32857.535,33634.5
-13068.68,-31707.34
-23457.59,-35815.957
-28085.133,30268.012
-16764.547,-372.84772
-19294.889,-23540.385
4451.4897,-44191.848
53903.496,-20127.143
-10344.014,21782.912
54530.926,27922.953
62401.33,23315.734
-12521.18,45949.555
59709.547,40957.402
-12190.905,30909.574
-7126.51,32773.94
-24029.72,28672.062
2386.6543,-9689.633
2693.6091,-37059.96
15564.28,40881.547
14393.72,27994.203
-26252.236,-35888.348
3371.7332,-26928.605
-2120.1865,-40082.363
-23034.785,30008.277
-12224.766,-11489.95
6341.739,-27012.863
13797.21,37825.38
-31165.79,26067.53
-22742.91,17502.59
-29732.08,-226.5084
51030.977,-44907.94
-29737.2,-29203.799
-28952.95,42449.234
-4959.349,18283.287
-29602.145,15033.005
2567.508,5430.16
-12348.034,-11414.127
52948.99,-2107.44
-7136.5107,7701.7417
-18932.193,39001.523
-23458.08,16762.104
-21820.076,-29717.941
53986.2,-5060.143
-33051.37,-5282.908
8823.414,-7253.8354
55246.316,33946.508
-10826.36,3000.4631
39092.26,19041.88
-19785.018,-7590.337
35405.527,-39269.516
-10587.27,40457.1
2622.235,-18969.44
20560.145,-5541.5024
54985.312,-5909.9946
30641.781,46303.61
-2426.5715,31040.43
-22863.95,-1583.7404
1042.0645,-15994.429
52951.97,-29148.406
-14426.645,16841.34
-21773.766,39095.824
-5006.935,38394.543
59415.32,-23696.184
-26030.93,47736.57
-14706.709,31773.69
-21823.898,17976.037
